epoch,lr,train_loss,val_loss,best_loss
0,1e-04,0.5626972476383308,0.3591143026947975,0.3591143026947975
1,1e-04,0.3011992728555357,0.2819201126694679,0.2819201126694679
2,1e-04,0.2677717926827344,0.2646272525191307,0.2646272525191307
3,1e-04,0.255682333336248,0.25661916807293894,0.25661916807293894
4,1e-04,0.2495278108429599,0.2522491991519928,0.2522491991519928
5,1e-04,0.24499700189410867,0.24866863489151,0.24866863489151
6,1e-04,0.24241108902089006,0.24972665533423424,0.24866863489151
7,1e-04,0.2403648981413284,0.24358362704515457,0.24358362704515457
8,1e-04,0.2376984055940207,0.24154897406697273,0.24154897406697273
9,1e-04,0.23674822298737316,0.24094925671815873,0.24094925671815873
10,1e-04,0.23648133215966163,0.2394106961786747,0.2394106961786747
11,1e-04,0.23334761757355232,0.23770913258194923,0.23770913258194923
12,1e-04,0.23251301533990093,0.23799825161695481,0.23770913258194923
13,1e-04,0.2317303821638033,0.2359567977488041,0.2359567977488041
14,1e-04,0.23110415370433363,0.23535588756203651,0.23535588756203651
15,1e-04,0.22931749422054787,0.23389657586812973,0.23389657586812973
16,1e-04,0.22968382243212168,0.23441877588629723,0.23389657586812973
17,1e-04,0.22844367193711268,0.23250446394085883,0.23250446394085883
18,1e-04,0.22707045329855635,0.23194484636187554,0.23194484636187554
19,1e-04,0.22726835252402663,0.23287391439080238,0.23194484636187554
20,1e-04,0.2263908332044428,0.23203038647770882,0.23194484636187554
21,1e-04,0.22543090349668032,0.23155628964304925,0.23155628964304925
22,1e-04,0.22579053799053292,0.23058411478996277,0.23058411478996277
23,1e-04,0.22557141235122433,0.23653700798749924,0.23058411478996277
24,1e-04,0.22620417680833246,0.22904856279492378,0.22904856279492378
25,1e-04,0.22378615705997912,0.22986786365509032,0.22904856279492378
26,1e-04,0.22368565588802486,0.23007362335920334,0.22904856279492378
27,1e-04,0.22344802784455287,0.22807032763957977,0.22807032763957977
28,1e-04,0.2228426052765413,0.22885240763425826,0.22807032763957977
29,1e-04,0.22316334696559162,0.22668994441628457,0.22668994441628457
30,1e-04,0.22195520668060748,0.22731601297855378,0.22668994441628457
31,1e-04,0.2220747670182934,0.23180393502116203,0.22668994441628457
32,1e-04,0.22231847647722666,0.22675536796450615,0.22668994441628457
33,1e-04,0.2205409515987743,0.2289692245423794,0.22668994441628457
34,1e-04,0.2205167929460476,0.22601657062768937,0.22601657062768937
35,1e-04,0.220274186947129,0.23057031854987145,0.22601657062768937
36,1e-04,0.22003986038170853,0.22520653307437896,0.22520653307437896
37,1e-04,0.21956409107555042,0.22633592560887336,0.22520653307437896
38,1e-04,0.21994037597210375,0.2245706893503666,0.2245706893503666
39,1e-04,0.2185952928546187,0.22584040015935897,0.2245706893503666
40,1e-04,0.218496216775535,0.22672247439622878,0.2245706893503666
41,1e-04,0.22096183489669452,0.2260281950235367,0.2245706893503666
42,1e-04,0.21972490498771916,0.22347458302974701,0.22347458302974701
43,1e-04,0.21890699340925587,0.22281919792294502,0.22281919792294502
44,1e-04,0.21711113236167215,0.22575313821434975,0.22281919792294502
45,1e-04,0.2170798716607032,0.22176931351423262,0.22176931351423262
46,1e-04,0.21673137162412917,0.22248754799365997,0.22176931351423262
47,1e-04,0.2164036894773508,0.2218899853527546,0.22176931351423262
