epoch,lr,train_loss,val_loss,best_loss
0,1e-04,0.8011397564565981,0.49734046459198,0.49734046459198
1,1e-04,0.3044907477768985,0.21787490099668502,0.21787490099668502
2,1e-04,0.20237930389967831,0.19238996133208275,0.19238996133208275
3,1e-04,0.1854374443555807,0.18043395653367042,0.18043395653367042
4,1e-04,0.1767080927437002,0.1745938129723072,0.1745938129723072
5,1e-04,0.1721183889872068,0.17078355178236962,0.17078355178236962
6,1e-04,0.1688995657416133,0.16792110353708267,0.16792110353708267
7,1e-04,0.1669698754301319,0.16609101444482804,0.16609101444482804
8,1e-04,0.1649127954786474,0.16363968402147294,0.16363968402147294
9,1e-04,0.16322459570773237,0.1631423458456993,0.1631423458456993
10,1e-04,0.16210803408901414,0.16228219643235206,0.16228219643235206
11,1e-04,0.16116530012774777,0.16097467318177222,0.16097467318177222
12,1e-04,0.16025958219905953,0.16083118319511414,0.16083118319511414
13,1e-04,0.15936984837829293,0.15838989093899727,0.15838989093899727
14,1e-04,0.15803529457612472,0.15795644000172615,0.15795644000172615
15,1e-04,0.15794959703049102,0.1604558825492859,0.15795644000172615
16,1e-04,0.1571298228068785,0.15789936631917953,0.15789936631917953
17,1e-04,0.15639715186961287,0.15563957393169403,0.15563957393169403
18,1e-04,0.15640430945854683,0.15692200288176536,0.15563957393169403
19,1e-04,0.15535040335221725,0.1543803706765175,0.1543803706765175
20,1e-04,0.15500023690136996,0.15410349071025847,0.15410349071025847
21,1e-04,0.15425040834135822,0.15360795855522155,0.15360795855522155
22,1e-04,0.15359618176113476,0.15286769196391106,0.15286769196391106
23,1e-04,0.15339291463424634,0.153355123847723,0.15286769196391106
24,1e-04,0.15319618892360043,0.1523825205862522,0.1523825205862522
25,1e-04,0.15237486226992172,0.15276956260204316,0.1523825205862522
26,1e-04,0.15211357369825437,0.1518578715622425,0.1518578715622425
27,1e-04,0.151374830634563,0.15081020146608354,0.15081020146608354
28,1e-04,0.15184824768598978,0.15056082457304001,0.15056082457304001
29,1e-04,0.15163823846098665,0.1505122020840645,0.1505122020840645
30,1e-04,0.15090657615816438,0.15108257681131362,0.1505122020840645
31,1e-04,0.15057416395707565,0.14966409504413605,0.14966409504413605
32,1e-04,0.14979200471531262,0.15010748952627181,0.14966409504413605
33,1e-04,0.14929728035802964,0.14981061667203904,0.14966409504413605
34,1e-04,0.14904478637429028,0.14901379868388176,0.14901379868388176
35,1e-04,0.1488508976899184,0.14858813509345054,0.14858813509345054
36,1e-04,0.1483387082041084,0.14864846989512442,0.14858813509345054
37,1e-04,0.14837202700701627,0.14780634716153146,0.14780634716153146
38,1e-04,0.14886161955920132,0.15692006126046182,0.14780634716153146
39,1e-04,0.1484087783020812,0.14770173728466035,0.14770173728466035
40,1e-04,0.14816041464929458,0.14793067052960396,0.14770173728466035
41,1e-04,0.1474006265014797,0.14787823110818862,0.14770173728466035
42,1e-04,0.14719691117862602,0.1487327665090561,0.14770173728466035
43,1e-04,0.14676299846017515,0.14717669710516929,0.14717669710516929
44,1e-04,0.14736413104193552,0.14848276153206824,0.14717669710516929
45,1e-04,0.1468700184063478,0.14660182520747184,0.14660182520747184
46,1e-04,0.1466932561877486,0.1462675638496876,0.1462675638496876
47,1e-04,0.1462828153139585,0.14544584676623346,0.14544584676623346
48,1e-04,0.14584982027481128,0.14542053639888763,0.14542053639888763
49,1e-04,0.1460326983557119,0.14488172978162767,0.14488172978162767
50,1e-04,0.14512567222118378,0.14515337347984314,0.14488172978162767
51,1e-04,0.1460202369210008,0.14455490857362746,0.14455490857362746
52,1e-04,0.14554546618616426,0.14547507837414742,0.14455490857362746
53,1e-04,0.1450328381804677,0.14484587907791138,0.14455490857362746
54,1e-04,0.1449478483432299,0.14425980374217034,0.14425980374217034
55,1e-04,0.1448633721122494,0.14474871829152108,0.14425980374217034
56,1e-04,0.14451928107769457,0.14431631863117217,0.14425980374217034
57,1e-04,0.14496493436299362,0.1475040502846241,0.14425980374217034
58,1e-04,0.14424601119834107,0.14456050843000412,0.14425980374217034
59,1e-04,0.1448794204693336,0.1433531254529953,0.1433531254529953
60,1e-04,0.14390308342196725,0.1434013143181801,0.1433531254529953
61,1e-04,0.1440411794495273,0.1433960899710655,0.1433531254529953
62,1e-04,0.14348350600762802,0.1437707267701626,0.1433531254529953
63,1e-04,0.1437284569074581,0.14317150861024858,0.14317150861024858
64,1e-04,0.14348899331185724,0.14462680816650392,0.14317150861024858
65,1e-04,0.1433599382251888,0.143201944231987,0.14317150861024858
66,1e-04,0.142924766842421,0.14334602728486062,0.14317150861024858
67,1e-04,0.14325047632703533,0.14315546452999114,0.14315546452999114
68,1e-04,0.1430019542768404,0.143575219810009,0.14315546452999114
69,1e-04,0.14262602371828897,0.14292817786335946,0.14292817786335946
70,1e-04,0.14277131100753684,0.14424837455153466,0.14292817786335946
71,1e-04,0.14332864346442284,0.14241315945982932,0.14241315945982932
72,1e-04,0.1428309115883592,0.1426399327814579,0.14241315945982932
73,1e-04,0.14215611792229987,0.14262328371405603,0.14241315945982932
74,1e-04,0.14188020531233256,0.14402278810739516,0.14241315945982932
75,1e-04,0.14221460033546796,0.14478242993354798,0.14241315945982932
76,1e-04,0.14232204331980122,0.14146590307354928,0.14146590307354928
77,1e-04,0.14170028482164657,0.14251734241843222,0.14146590307354928
78,1e-04,0.14177986108637475,0.14156754016876222,0.14146590307354928
79,1e-04,0.1415779149377501,0.1422271266579628,0.14146590307354928
80,1e-04,0.14173861544627647,0.14124874174594879,0.14124874174594879
81,1e-04,0.14138756518240098,0.14079495817422866,0.14079495817422866
82,1e-04,0.14123353265322647,0.14170949012041092,0.14079495817422866
83,1e-04,0.14138124825118423,0.1405963622033596,0.1405963622033596
84,1e-04,0.14109969390677168,0.14146156385540962,0.1405963622033596
85,1e-04,0.14116339211340073,0.14134254977107047,0.1405963622033596
86,1e-04,0.14116605342208566,0.1410585418343544,0.1405963622033596
87,1e-04,0.14120794832706451,0.14080132469534873,0.1405963622033596
88,1e-04,0.14074520786087236,0.1412372976541519,0.1405963622033596
89,1e-04,0.14093159739073222,0.14138367921113967,0.1405963622033596
90,1e-04,0.14099495945038734,0.14157852083444594,0.1405963622033596
91,1e-04,0.14049421386285263,0.14136708676815032,0.1405963622033596
92,1e-04,0.14067923906561616,0.14006019830703736,0.14006019830703736
93,1e-04,0.1402584457552278,0.14048893973231316,0.14006019830703736
94,1e-04,0.14040737531401895,0.1404755912721157,0.14006019830703736
95,1e-04,0.13999993963675064,0.13976578265428544,0.13976578265428544
96,1e-04,0.1402515196180963,0.13978726491332055,0.13976578265428544
97,1e-04,0.14031173443639433,0.1398087665438652,0.13976578265428544
98,1e-04,0.14007367996813416,0.13987027630209922,0.13976578265428544
99,1e-04,0.13984716344963422,0.14000710621476173,0.13976578265428544
100,1e-04,0.13975834749735794,0.14182497411966324,0.13976578265428544
101,1e-04,0.13997193841965166,0.14140515252947808,0.13976578265428544
102,1e-04,0.13995980519752999,0.13997775316238403,0.13976578265428544
103,1e-04,0.13966981234488549,0.1395871378481388,0.1395871378481388
104,1e-04,0.13951810933165737,0.14016488268971444,0.1395871378481388
