epoch,lr,train_loss,val_loss,best_loss
72,1e-04,0.2230819755947435,0.22964806184172631,0.22750089839100837
73,1e-04,0.2223649098501577,0.2277890384197235,0.22750089839100837
74,1e-04,0.22172245092980272,0.22718154042959213,0.22718154042959213
75,1e-04,0.2220949228707846,0.22689374908804893,0.22689374908804893
76,1e-04,0.22246988795020364,0.22835135459899902,0.22689374908804893
77,1e-04,0.22143023644948934,0.2259780339896679,0.2259780339896679
78,1e-04,0.2210336048881729,0.22737956643104554,0.2259780339896679
79,1e-04,0.22102219853308294,0.22691573053598404,0.2259780339896679
80,1e-04,0.22163231961138838,0.22761064767837524,0.2259780339896679
81,1e-04,0.22086945137420258,0.2266712598502636,0.2259780339896679
82,1e-04,0.22080520124404462,0.22749848887324334,0.2259780339896679
83,1e-04,0.22014192288572138,0.22549339160323142,0.22549339160323142
84,1e-04,0.22031608688366877,0.22696551978588103,0.22549339160323142
85,1e-04,0.22029921199594224,0.22599502354860307,0.22549339160323142
86,1e-04,0.22045164410170023,0.22736941650509834,0.22549339160323142
87,1e-04,0.21935082372132833,0.22394578382372857,0.22394578382372857
88,1e-04,0.2197798343447896,0.2249680906534195,0.22394578382372857
89,1e-04,0.21986730338691116,0.22456650584936141,0.22394578382372857
90,1e-04,0.2194589018434673,0.22537461146712304,0.22394578382372857
91,1e-04,0.21886912046314835,0.22444168850779533,0.22394578382372857
92,1e-04,0.21872547772023584,0.22566319778561592,0.22394578382372857
93,1e-04,0.21873599348904252,0.22595726400613786,0.22394578382372857
94,1e-04,0.21848289784672972,0.22377596274018288,0.22377596274018288
95,1e-04,0.2188816744011718,0.2250631146132946,0.22377596274018288
96,1e-04,0.21817845125477037,0.22422595992684363,0.22377596274018288
97,1e-04,0.21831319490810494,0.22324437275528908,0.22324437275528908
98,1e-04,0.21835332257407053,0.22321170642971994,0.22321170642971994
99,1e-04,0.21800497038797897,0.22250666841864586,0.22250666841864586
100,1e-04,0.21740082428826915,0.22205514684319497,0.22205514684319497
101,1e-04,0.21747969400573086,0.22275310456752778,0.22205514684319497
102,1e-04,0.21785994977146,0.2234105110168457,0.22205514684319497
103,1e-04,0.21791931096609538,0.2224798247218132,0.22205514684319497
104,1e-04,0.21759731254794382,0.22109751626849175,0.22109751626849175
105,1e-04,0.21661090792773605,0.22155093401670456,0.22109751626849175
106,1e-04,0.21648147373230425,0.2224157564342022,0.22109751626849175
107,1e-04,0.2168437677931476,0.22217612266540526,0.22109751626849175
108,1e-04,0.2170546083868324,0.22165104374289513,0.22109751626849175
109,1e-04,0.21662140221564802,0.22092701345682145,0.22092701345682145
110,1e-04,0.2161868830005844,0.22046326398849486,0.22046326398849486
111,1e-04,0.2164905911142176,0.2209528148174286,0.22046326398849486
112,1e-04,0.21622331246927187,0.22237011939287185,0.22046326398849486
113,1e-04,0.2163619834494281,0.22201033532619477,0.22046326398849486
114,1e-04,0.21576390502514778,0.21971818879246713,0.21971818879246713
115,1e-04,0.2158084012471236,0.22171714752912522,0.21971818879246713
116,1e-04,0.2163620593098851,0.21989285722374916,0.21971818879246713
117,1e-04,0.21550047533078628,0.22176335155963897,0.21971818879246713
118,1e-04,0.21579155248480958,0.22103527560830116,0.21971818879246713
119,1e-04,0.2160330138036183,0.22107793390750885,0.21971818879246713
120,1e-04,0.21553238703832997,0.22095084190368652,0.21971818879246713
121,1e-04,0.21555603421353675,0.2197934553027153,0.21971818879246713
122,1e-04,0.21592377087512574,0.2199378006160259,0.21971818879246713
123,1e-04,0.2152394662042717,0.22090091705322265,0.21971818879246713
124,1e-04,0.2144324868530422,0.21937475726008415,0.21937475726008415
125,1e-04,0.21445796938685627,0.21986873894929887,0.21937475726008415
126,1e-04,0.21463278206911954,0.21880484446883203,0.21880484446883203
127,1e-04,0.2151166649607869,0.22006182968616486,0.21880484446883203
128,1e-04,0.2157232922005963,0.21886422410607337,0.21880484446883203
129,6.9999995e-05,0.21501120866893172,0.21889113783836364,0.21880484446883203
130,6.9999995e-05,0.213500933407189,0.22055714800953866,0.21880484446883203
131,6.9999995e-05,0.2136278191170135,0.21791861057281495,0.21791861057281495
132,6.9999995e-05,0.21328626302155582,0.2189224235713482,0.21791861057281495
133,6.9999995e-05,0.21338053067009172,0.21782053709030152,0.21782053709030152
134,6.9999995e-05,0.21314082555956654,0.2184995174407959,0.21782053709030152
135,6.9999995e-05,0.21355942220656904,0.21873325556516648,0.21782053709030152
136,6.9999995e-05,0.2131403378852002,0.21903038546442985,0.21782053709030152
137,6.9999995e-05,0.21312352685959307,0.21882349699735643,0.21782053709030152
138,6.9999995e-05,0.2134455099895403,0.21872293651103974,0.21782053709030152
139,6.9999995e-05,0.2130378447956853,0.2177644483745098,0.2177644483745098
140,6.9999995e-05,0.21287676014683463,0.2183404065668583,0.2177644483745098
141,6.9999995e-05,0.21301824299546032,0.21844659149646758,0.2177644483745098
142,6.9999995e-05,0.21253595472156228,0.21804135665297508,0.2177644483745098
143,6.9999995e-05,0.21251894165943194,0.21793424263596534,0.2177644483745098
144,6.9999995e-05,0.21224852254638424,0.21702875271439553,0.21702875271439553
145,6.9999995e-05,0.2125132486417696,0.2169650077819824,0.2169650077819824
146,6.9999995e-05,0.21245698185710163,0.2185606338083744,0.2169650077819824
147,6.9999995e-05,0.21281178566542538,0.21714356243610383,0.2169650077819824
148,6.9999995e-05,0.21197140855448587,0.21676578372716904,0.21676578372716904
149,6.9999995e-05,0.2117270047401453,0.21733894050121308,0.21676578372716904
150,6.9999995e-05,0.21216365095082815,0.21826946958899499,0.21676578372716904
151,6.9999995e-05,0.211993084712462,0.21812965124845504,0.21676578372716904
152,6.9999995e-05,0.21179139614105225,0.2168150618672371,0.21676578372716904
153,6.9999995e-05,0.21183272325373315,0.2163018837571144,0.2163018837571144
154,6.9999995e-05,0.211912679401311,0.21729377135634423,0.2163018837571144
155,6.9999995e-05,0.21200627243364012,0.2166503868997097,0.2163018837571144
156,6.9999995e-05,0.21196666688888105,0.2161166027188301,0.2161166027188301
157,6.9999995e-05,0.21120675353260784,0.21853225231170653,0.2161166027188301
158,6.9999995e-05,0.21246257385650238,0.2169872149825096,0.2161166027188301
159,6.9999995e-05,0.21163318702926884,0.21677958145737647,0.2161166027188301
160,6.9999995e-05,0.2122405891294603,0.2173180140554905,0.2161166027188301
161,6.9999995e-05,0.21159331732756131,0.2171269066631794,0.2161166027188301
162,6.9999995e-05,0.21135801812271018,0.21660619601607323,0.2161166027188301
163,6.9999995e-05,0.2110079267582336,0.2155204713344574,0.2155204713344574
164,6.9999995e-05,0.21083356033671985,0.21619075909256935,0.2155204713344574
165,6.9999995e-05,0.2106340556562721,0.21573666259646415,0.2155204713344574
166,6.9999995e-05,0.21123382178219882,0.217649694532156,0.2155204713344574
167,6.9999995e-05,0.2105084855061073,0.21647629663348197,0.2155204713344574
168,6.9999995e-05,0.2106749483130195,0.2173660933971405,0.2155204713344574
169,6.9999995e-05,0.21062571042543882,0.21530756130814552,0.21530756130814552
170,6.9999995e-05,0.21065710407572907,0.21586080119013787,0.21530756130814552
171,6.9999995e-05,0.21081924709406766,0.21718538254499437,0.21530756130814552
172,6.9999995e-05,0.2107645505434507,0.21767258048057556,0.21530756130814552
173,6.9999995e-05,0.21070334354004303,0.21731847301125526,0.21530756130814552
174,6.9999995e-05,0.2109810665443346,0.2155216671526432,0.21530756130814552
175,6.9999995e-05,0.21039652321245764,0.21586168482899665,0.21530756130814552
176,6.9999995e-05,0.2105447994424151,0.2154461123049259,0.21530756130814552
177,6.9999995e-05,0.21060002643566628,0.21540647074580194,0.21530756130814552
178,6.9999995e-05,0.2102133660734474,0.21503746509552002,0.21503746509552002
179,6.9999995e-05,0.2100611874809513,0.2185167796909809,0.21503746509552002
180,6.9999995e-05,0.20997974024964616,0.21440395936369896,0.21440395936369896
181,6.9999995e-05,0.21009335115358427,0.21450331285595894,0.21440395936369896
182,6.9999995e-05,0.20966085404544682,0.2176186114549637,0.21440395936369896
183,6.9999995e-05,0.20976417966477282,0.21511849388480186,0.21440395936369896
184,6.9999995e-05,0.2105043934924262,0.21524568721652032,0.21440395936369896
185,6.9999995e-05,0.20974629865838335,0.2145717643201351,0.21440395936369896
186,6.9999995e-05,0.20942360549778133,0.2152675583958626,0.21440395936369896
187,6.9999995e-05,0.2104089306546496,0.21447705551981927,0.21440395936369896
188,6.9999995e-05,0.20932316625273073,0.21684833765029907,0.21440395936369896
189,6.9999995e-05,0.2094433537938378,0.2136666901409626,0.2136666901409626
190,6.9999995e-05,0.20940158138801526,0.2143697254359722,0.2136666901409626
191,6.9999995e-05,0.20986396906437813,0.217100740224123,0.2136666901409626
192,6.9999995e-05,0.20925031795904234,0.21483049020171166,0.2136666901409626
193,6.9999995e-05,0.20904606542029938,0.2136504478752613,0.2136504478752613
194,6.9999995e-05,0.20933169629666712,0.21423386558890342,0.2136504478752613
195,6.9999995e-05,0.20910116449579016,0.21615516692399978,0.2136504478752613
196,6.9999995e-05,0.20932340060735677,0.21490099877119065,0.2136504478752613
197,6.9999995e-05,0.20903954780721046,0.2131432756781578,0.2131432756781578
198,6.9999995e-05,0.20799960660469996,0.21306956931948662,0.21306956931948662
199,6.9999995e-05,0.20818741619586945,0.21329043060541153,0.21306956931948662
200,6.9999995e-05,0.208569965579293,0.212490713596344,0.212490713596344
201,6.9999995e-05,0.20928617615204353,0.21460259035229684,0.212490713596344
202,6.9999995e-05,0.2085358835272975,0.21581311151385307,0.212490713596344
203,6.9999995e-05,0.2085207710405449,0.2134970173239708,0.212490713596344
204,6.9999995e-05,0.20798976487153537,0.21425475776195527,0.212490713596344
205,6.9999995e-05,0.20867282810149254,0.21350389942526818,0.212490713596344
206,6.9999995e-05,0.20823978410138713,0.21363691240549088,0.212490713596344
207,6.9999995e-05,0.20828098542504497,0.21292949318885804,0.212490713596344
208,6.9999995e-05,0.20890864420246769,0.21252473816275597,0.212490713596344
209,6.9999995e-05,0.20807434018556173,0.21278368309140205,0.212490713596344
210,6.9999995e-05,0.20792082610068383,0.21280069649219513,0.212490713596344
211,6.9999995e-05,0.20802351967854935,0.21316312700510026,0.212490713596344
212,6.9999995e-05,0.2080283637170668,0.21250435933470727,0.212490713596344
213,6.9999995e-05,0.2077416042228798,0.2122347094118595,0.2122347094118595
214,6.9999995e-05,0.20786421620226525,0.21305638551712036,0.2122347094118595
215,6.9999995e-05,0.2080941442158315,0.2122122421860695,0.2122122421860695
216,6.9999995e-05,0.20798250955420655,0.21256184428930283,0.2122122421860695
217,6.9999995e-05,0.2071843348540269,0.2121833823621273,0.2121833823621273
218,6.9999995e-05,0.20799610696055673,0.2136107474565506,0.2121833823621273
219,6.9999995e-05,0.2076199526910658,0.21299692913889884,0.2121833823621273
220,6.9999995e-05,0.20798052053946953,0.2124514363706112,0.2121833823621273
221,6.9999995e-05,0.20725091595154305,0.21217483654618263,0.21217483654618263
222,6.9999995e-05,0.20762575698363317,0.21260535195469857,0.21217483654618263
223,6.9999995e-05,0.20672729127592854,0.2126969002187252,0.21217483654618263
224,6.9999995e-05,0.2069553407755765,0.21137674823403357,0.21137674823403357
225,6.9999995e-05,0.20684794268824838,0.21197358071804046,0.21137674823403357
226,6.9999995e-05,0.20640620976299434,0.2123853623867035,0.21137674823403357
227,6.9999995e-05,0.20664696356692872,0.21221152022480966,0.21137674823403357
228,6.9999995e-05,0.2072631623837855,0.2147862009704113,0.21137674823403357
229,6.9999995e-05,0.20688040012663061,0.2112110897898674,0.2112110897898674
230,6.9999995e-05,0.2072412729650349,0.21159335747361183,0.2112110897898674
231,6.9999995e-05,0.20700682157819922,0.21108032241463662,0.21108032241463662
232,6.9999995e-05,0.20670761980793692,0.2113574780523777,0.21108032241463662
233,6.9999995e-05,0.20672882261214318,0.21212694346904754,0.21108032241463662
234,6.9999995e-05,0.20675987353572597,0.21234144866466523,0.21108032241463662
235,6.9999995e-05,0.20615625884625818,0.21100464835762978,0.21100464835762978
236,6.9999995e-05,0.20598201589150864,0.21107193529605867,0.21100464835762978
237,6.9999995e-05,0.20683236149224368,0.21107696741819382,0.21100464835762978
238,6.9999995e-05,0.20626928995956073,0.21173941642045974,0.21100464835762978
239,6.9999995e-05,0.20592511880707431,0.21173225194215775,0.21100464835762978
240,6.9999995e-05,0.20614917111861242,0.21074973717331885,0.21074973717331885
241,6.9999995e-05,0.2059100881799475,0.21314571127295495,0.21074973717331885
242,6.9999995e-05,0.2062180700240197,0.21124527156352996,0.21074973717331885
243,6.9999995e-05,0.20658509704199704,0.21154485642910004,0.21074973717331885
244,6.9999995e-05,0.206359928691542,0.21033161655068397,0.21033161655068397
245,6.9999995e-05,0.20612284308904177,0.21138044372200965,0.21033161655068397
246,6.9999995e-05,0.2061547449269852,0.2106174945831299,0.21033161655068397
247,6.9999995e-05,0.20534404202715142,0.2113058738410473,0.21033161655068397
248,6.9999995e-05,0.20611578826006358,0.21223728805780412,0.21033161655068397
249,6.9999995e-05,0.20575270366359066,0.21166344061493875,0.21033161655068397
250,6.9999995e-05,0.20598124412747174,0.21015795171260834,0.21015795171260834
251,6.9999995e-05,0.20698778350631913,0.21144433841109275,0.21015795171260834
252,6.9999995e-05,0.20572843102665692,0.21066201478242874,0.21015795171260834
253,6.9999995e-05,0.20495962380588828,0.21045794636011123,0.21015795171260834
254,6.9999995e-05,0.20564855054601447,0.21058824732899667,0.21015795171260834
255,6.9999995e-05,0.20524031001252013,0.21022021770477295,0.21015795171260834
256,6.9999995e-05,0.20605012193902747,0.2148042969405651,0.21015795171260834
257,6.9999995e-05,0.2058926818819789,0.21019796878099442,0.21015795171260834
258,6.9999995e-05,0.20521012374332973,0.21094609275460244,0.21015795171260834
259,4.9e-05,0.20488714784770817,0.209219142049551,0.209219142049551
260,4.9e-05,0.2049272973816116,0.20964323952794076,0.209219142049551
261,4.9e-05,0.2045331403806612,0.20996160358190535,0.209219142049551
262,4.9e-05,0.20478361980481583,0.2096847638487816,0.209219142049551
263,4.9e-05,0.20423675357521354,0.20906726270914078,0.20906726270914078
264,4.9e-05,0.2045691173959088,0.2092995710670948,0.20906726270914078
265,4.9e-05,0.2042337752781905,0.20920466482639313,0.20906726270914078
266,4.9e-05,0.2039759052651269,0.20970833525061608,0.20906726270914078
267,4.9e-05,0.20443616478474108,0.20947404727339744,0.20906726270914078
268,4.9e-05,0.2043217850195897,0.2095519036054611,0.20906726270914078
269,4.9e-05,0.20420983936879541,0.21018922477960586,0.20906726270914078
270,4.9e-05,0.20432106995737398,0.21024589836597443,0.20906726270914078
271,4.9e-05,0.20455420539750682,0.2090972751379013,0.20906726270914078
272,4.9e-05,0.20437771875362892,0.20952947437763214,0.20906726270914078
273,4.9e-05,0.20420737390394333,0.20943942219018935,0.20906726270914078
274,4.9e-05,0.20449099351059308,0.20956123247742653,0.20906726270914078
275,4.9e-05,0.20405057962838705,0.2092158891260624,0.20906726270914078
276,4.9e-05,0.20392856775940238,0.2096667394042015,0.20906726270914078
277,4.9e-05,0.2040827947777587,0.20856554061174393,0.20856554061174393
278,4.9e-05,0.20372672688651394,0.20977777391672134,0.20856554061174393
279,4.9e-05,0.20374385064298456,0.20939141362905503,0.20856554061174393
280,4.9e-05,0.2037908612907707,0.20873879939317702,0.20856554061174393
281,4.9e-05,0.20350431621848764,0.20874173566699028,0.20856554061174393
282,4.9e-05,0.2040058057029526,0.20883777663111686,0.20856554061174393
283,4.9e-05,0.20342332260175186,0.2085655651986599,0.20856554061174393
284,4.9e-05,0.20353964822632925,0.2086055211722851,0.20856554061174393
285,4.9e-05,0.20409434027486034,0.20870201364159585,0.20856554061174393
286,4.9e-05,0.2037494708965351,0.20844948440790176,0.20844948440790176
287,4.9e-05,0.20370806463353044,0.21032002121210097,0.20844948440790176
288,4.9e-05,0.2041221491315148,0.20835909619927406,0.20835909619927406
289,4.9e-05,0.20328303571645315,0.20834567099809648,0.20834567099809648
290,4.9e-05,0.20334911791535168,0.20906922593712807,0.20834567099809648
291,4.9e-05,0.20312753222979507,0.2079046219587326,0.2079046219587326
292,4.9e-05,0.20308462269120403,0.20831886529922486,0.2079046219587326
293,4.9e-05,0.2033346090223882,0.20907063484191896,0.2079046219587326
294,4.9e-05,0.20385060430347146,0.20927270129323006,0.2079046219587326
295,4.9e-05,0.20357500964945013,0.20824606120586395,0.2079046219587326
296,4.9e-05,0.20306697429774642,0.2085108332335949,0.2079046219587326
297,4.9e-05,0.20362382798225848,0.2093328833580017,0.2079046219587326
298,4.9e-05,0.20302415706894614,0.20867566168308258,0.2079046219587326
299,4.9e-05,0.20334232588867088,0.20961105227470397,0.2079046219587326
300,4.9e-05,0.20302897382092167,0.20774643793702124,0.20774643793702124
301,4.9e-05,0.2028970882877127,0.2081390991806984,0.20774643793702124
302,4.9e-05,0.20274820478705616,0.20845647975802423,0.20774643793702124
303,4.9e-05,0.20336227273786223,0.2091195121407509,0.20774643793702124
304,4.9e-05,0.20284647155891766,0.20754718482494355,0.20754718482494355
305,4.9e-05,0.20245476783096017,0.20820553451776505,0.20754718482494355
306,4.9e-05,0.20341129620353898,0.20802813842892648,0.20754718482494355
307,4.9e-05,0.2030716286851214,0.2090128555893898,0.20754718482494355
308,4.9e-05,0.20298187299208206,0.20797953754663467,0.20754718482494355
309,4.9e-05,0.20255650483168564,0.20804464295506478,0.20754718482494355
310,4.9e-05,0.20282068384158147,0.20737377777695656,0.20737377777695656
311,4.9e-05,0.20235522439727535,0.20770900398492814,0.20737377777695656
312,4.9e-05,0.2030893914498292,0.20725896656513215,0.20725896656513215
313,4.9e-05,0.2029601788365996,0.2074930861592293,0.20725896656513215
314,4.9e-05,0.20271690015668992,0.20807001888751983,0.20725896656513215
315,4.9e-05,0.20301097786271727,0.2093725398182869,0.20725896656513215
316,4.9e-05,0.20248892206650276,0.20763107016682625,0.20725896656513215
317,4.9e-05,0.20240771712420821,0.2074199415743351,0.20725896656513215
318,4.9e-05,0.20235406326783167,0.207230843603611,0.207230843603611
319,4.9e-05,0.20234156932149613,0.2082337722182274,0.207230843603611
320,4.9e-05,0.2027188806564777,0.20749341323971748,0.207230843603611
321,4.9e-05,0.2023826123445065,0.20733807906508445,0.207230843603611
322,4.9e-05,0.20228814943270249,0.20697580948472022,0.20697580948472022
323,4.9e-05,0.20251449013685252,0.208149453997612,0.20697580948472022
324,4.9e-05,0.20207043282397383,0.2079548217356205,0.20697580948472022
325,4.9e-05,0.20214442444312108,0.20745605006814002,0.20697580948472022
326,4.9e-05,0.2018286752236354,0.20852381512522697,0.20697580948472022
327,4.9e-05,0.20179708979346536,0.20813427940011026,0.20697580948472022
328,4.9e-05,0.2022318480076728,0.20851237326860428,0.20697580948472022
329,4.9e-05,0.2022964447349697,0.2080083519220352,0.20697580948472022
330,4.9e-05,0.2016781111816307,0.20758574455976486,0.20697580948472022
331,4.9e-05,0.20187177034941586,0.2064755864441395,0.2064755864441395
332,4.9e-05,0.20219519386043797,0.20786503851413726,0.2064755864441395
333,4.9e-05,0.20241176366031943,0.2076494999229908,0.2064755864441395
334,4.9e-05,0.2019225943398166,0.2070747695863247,0.2064755864441395
335,4.9e-05,0.201839287753229,0.2075505942106247,0.2064755864441395
336,4.9e-05,0.2017773962640143,0.20711418241262436,0.2064755864441395
337,4.9e-05,0.20187251192408723,0.20721592977643014,0.2064755864441395
338,4.9e-05,0.20175692864826747,0.2069077581167221,0.2064755864441395
339,4.9e-05,0.2016124005441542,0.2080513447523117,0.2064755864441395
340,4.9e-05,0.20205015931036566,0.2083077572286129,0.2064755864441395
341,4.9e-05,0.20149879138191024,0.2068077065050602,0.2064755864441395
342,4.9e-05,0.20156619436555095,0.20613643601536752,0.20613643601536752
343,4.9e-05,0.2017752549477986,0.20641085579991342,0.20613643601536752
344,4.9e-05,0.20201591876420108,0.2071862481534481,0.20613643601536752
345,4.9e-05,0.20149518955837598,0.20636660605669022,0.20613643601536752
346,4.9e-05,0.20129444982324327,0.2065725639462471,0.20613643601536752
347,4.9e-05,0.20216775695224862,0.20738831609487535,0.20613643601536752
348,4.9e-05,0.20135932967260287,0.2079506918787956,0.20613643601536752
349,4.9e-05,0.20124903069688127,0.20615483149886132,0.20613643601536752
350,4.9e-05,0.20144099171285507,0.20655030980706215,0.20613643601536752
351,4.9e-05,0.2011222177511686,0.20638599544763564,0.20613643601536752
352,4.9e-05,0.20164989225276106,0.2067897081375122,0.20613643601536752
353,4.9e-05,0.20157465377411285,0.20789579525589943,0.20613643601536752
354,4.9e-05,0.2019927915814635,0.20723749026656152,0.20613643601536752
355,4.9e-05,0.2013142228900612,0.2070257321000099,0.20613643601536752
356,4.9e-05,0.20130292123014276,0.20689871460199355,0.20613643601536752
357,4.9e-05,0.2010939305091833,0.20570087060332298,0.20570087060332298
358,4.9e-05,0.20100051435557278,0.2059465155005455,0.20570087060332298
359,4.9e-05,0.20145797110223151,0.20601804107427596,0.20570087060332298
360,4.9e-05,0.20130094034331186,0.20669371634721756,0.20570087060332298
361,4.9e-05,0.2008624729010966,0.20607655495405197,0.20570087060332298
362,4.9e-05,0.2009512594380936,0.20691811218857764,0.20570087060332298
363,4.9e-05,0.20122624178985496,0.20592736899852754,0.20570087060332298
364,4.9e-05,0.20114812196849227,0.20671823844313622,0.20570087060332298
365,4.9e-05,0.2007762213031967,0.20736524164676667,0.20570087060332298
366,4.9e-05,0.2010227811413926,0.20591629222035407,0.20570087060332298
367,4.9e-05,0.20116382798591217,0.20721593052148818,0.20570087060332298
368,4.9e-05,0.20092069096379467,0.2068558931350708,0.20570087060332298
369,4.9e-05,0.201188346782288,0.20594213530421257,0.20570087060332298
370,4.9e-05,0.2007725689705316,0.20630821734666824,0.20570087060332298
371,4.9e-05,0.2009767944162542,0.20635365545749665,0.20570087060332298
372,4.9e-05,0.2014469134730178,0.20736682489514352,0.20570087060332298
373,4.9e-05,0.20121632593792754,0.2056507296860218,0.2056507296860218
374,4.9e-05,0.20111464234915646,0.20571781769394876,0.2056507296860218
375,4.9e-05,0.2007993705473937,0.20569548159837722,0.2056507296860218
376,4.9e-05,0.2008907376945793,0.20569206923246383,0.2056507296860218
377,4.9e-05,0.2003776305294656,0.20582343116402627,0.2056507296860218
378,4.9e-05,0.20082278917362165,0.20572730377316475,0.2056507296860218
379,4.9e-05,0.20116781240159815,0.20578694641590117,0.2056507296860218
380,4.9e-05,0.20069980485872788,0.2060771591961384,0.2056507296860218
381,4.9e-05,0.20075198079084422,0.20553078949451448,0.20553078949451448
382,4.9e-05,0.20036702148326033,0.20516170784831048,0.20516170784831048
383,4.9e-05,0.20012354212147848,0.20613258704543114,0.20516170784831048
384,4.9e-05,0.20124058019031177,0.20548702850937844,0.20516170784831048
385,4.9e-05,0.20050647777396363,0.20551403015851974,0.20516170784831048
386,4.9e-05,0.20065136679581233,0.20821709260344506,0.20516170784831048
387,4.9e-05,0.20034263911959413,0.20537663847208024,0.20516170784831048
